,index,part,Annotations,Percent
4495,57,"Super friendly and accommodating staff. Staff bent over backwards to assure we had a great stay. Always ice cold water, news papers and vacation information in the lobby. Great restaurant recommendations. We ubered from the airport 33-55 . You do not need a car in the city. Street car on one side of hotel. 2 blocks to French quarter and bourbon street. Near casino and ww2 museum. Beds super comfortable and hotel is really clean. Thank you for your recent stay with us at the Whitney Hotel in New Orleans! We greatly appreciate your kind words and look forward to hosting you again soon. If we can be of further assistance, please don't hesitate to contact us directly. Sincerely, Casey A. CallaisGeneral Manager",2,1.0
4496,3914,nice place. friendly staff. i stayed in a deluxe room for about 2 months and it was comfortable and pretty cheap too. the only bad thing is that it's not in the best location as there's not really a grocery store or decent restaurant nearby.,1,1.0
4497,1161,"We stayed here for two nights before our cruise. The room was clean, comfortable, and spacious. The staff was highly professional and",1,0.3993993993993994
4498,8433,This hotel is very clean and the people are breakfast lady and the guy from 3rd shift are very nice and they didn't mind helping us out and they had great conversations and kept a smile on there face and they made our stay very enjoyable and I would recommend anyone to come to this hotel and they have different... More,1,1.0
4499,7419,"My stay at the Galleria Park hotel was miraculous. The second you arrive, if you drove there, you're greeted by friendly and very helpful valet personal. They immediately helped me with all my belongi",1,0.2
4500,2632,"The location was excellent, very close to the orange line and walling distance to most places. The staff was wonderful. The room and facilities were clean. Parking was pretty (66) but there was a lot down the road for 30, so we just did...MoreThanks for the review apc243! Sounds like a great visit to Chicago and a wonderful hotel experience! Parking can be pricey in the city, but I am happy to hear you were able to get a deal!!! Thanks again for a great review, come see...More",1,1.0
4501,6248,"The best part about staying in the hotel is that you are made to feel welcomed by the staff. From the reservation experience to checking in, to asking random qu",1,0.39900249376558605
4502,3532,"Annual sibling reunion (3 siblings plus spouses) in San Antonio at the Hotel Emma. I'd seen an article about the Emma years ago and added it to my MustGoThere List. Intriguing building making the most of its history as a brewery. It rained - a...MoreDear sueschus, Thank you for choosing to spend your special sibling reunion with us at Hotel Emma! Even when it rains, there i",1,0.8
4503,5865,"My husband and I loved the charm of this place , nice center courtyard,with pool and fountain, comfortable room with lovely comfy bed , nice shower -lots of hot water. The buffet type breakfast every morning was super. Eggs and sausage or bacon , toast,bagels,waffles,yogurt and fruit cups, very nice . The personnel were friendly and helpful. far from the noise of Bourbon Street but close enough to walk to farmers market,waterfront activities,shopping and Bourbon St. Try",1,0.7993254637436762
4504,4481,"We stayed in this hotel or motel, because we were on a budget. And it really served its purpose. We prefered have more money to spend on dinners and on the parks, than to spend it in a hotel room that its only use is to get a good shower and a good night's sleep. It served just that. It was really practical. The staff were REALLY friendly, the parking was really safe, they monitered all cars, to make sure you were their guests. Checking in was a breeze. We were placed on the third floor, and it had a beautiful view to the Island of Adventure's Hulk and Towers. Its your average room, with average bed and furniture. The beds were comfortable, and plenty of sheets and pillows. There is a safe available free of charge, but you have to ask the key in the front desk. The safe is big enough to put your Ipad and documents. The towels could use an upgrade. There is a tv, with local channels. The A/C worked fine and it didnt make any funny noises. We even had to lower the temperature at some point. There is a mini fridge that worked superb! We went to Walmart and bought bottle of waters for the parks and we put in snacks as well. Housekeeping was pretty good some days, other days they just forget to put enough towels. The lighting in the room was pretty bad. The bathroom light sometimes came on, other times we dependend on the light of the room. Another weird detail is that the hotel room key is not your average magnetic key... It worked like a hard plastic card with weird holes. So if you loose that key, it would become troublesome to get an easy replacement. The telephone didnt work, and yes.. No wifi in room. The ice machine does cost you an extra fee, like .25 per bucket... But since we had bottles of ice cold water, that wasnt an issue. We didnt have",1,0.7999098693105002
